gene_id,NEUTRAL,SELECTED,sum_expr
FBgn0034279,0.0147163148902976,0.0087231079093089,81
FBgn0030918,0.022570798326091,0.0137054483090187,29
FBgn0027532,0.0100694346680748,0.006607139211437,650
FBgn0039818,0.0118548952717487,0.0071862621648751,69
FBgn0039690,0.0357814475227691,0.0234459724909899,1184
FBgn0004611,0.0073471277486256,0.0038902800549916,322
FBgn0050457,inf,0.353605253212396,14387
FBgn0033307,,0.1619285058375967,2672
FBgn0036681,0.027640879966924,0.0177509123686409,95
FBgn0033362,0.0250816986584718,0.0105000166472568,180
FBgn0051128,0.1089838687647129,0.0222441935354023,167
FBgn0263979,0.0308849186307435,0.0129432720873336,2352
FBgn0029713,0.0191679477548933,0.0181475950233698,234
FBgn0037424,0.0763976181472488,0.0380176098128065,5205
FBgn0010433,0.0324730777270953,0.0186762058082756,73
FBgn0015571,0.0163091763008638,0.0109782318641989,26
FBgn0039489,0.0244346858839292,0.0173993152867098,147
FBgn0264488,0.0052661421734032,0.0024065215816207,960
FBgn0027611,0.0078434543091234,0.0052440085035262,1995
FBgn0036109,0.0958817293902001,0.1531092032967033,4872
FBgn0051690,0.0149440136314873,0.0083357877285236,110
FBgn0085461,0.0362348882622647,0.0308651057426877,145
FBgn0038608,0.0230840392446448,0.0141094640132576,291
FBgn0041622,0.0195539231931076,0.0151822167103529,0
FBgn0036278,0.0214057711393813,0.01177521200368,96
FBgn0023526,0.0325608445911017,0.0155554939283696,405
FBgn0033645,0.0171009100138024,0.0102713098827801,61
FBgn0035755,0.0410552389850879,0.0206898183037021,235
FBgn0000640,0.0730288717692803,0.0267276835388951,18993
FBgn0031811,0.0601383712686623,0.0204029046271144,11
FBgn0051812,0.0265607707923458,0.02250162524903,56
FBgn0033485,0.0473110758278268,0.0201372742829325,1496
FBgn0023525,0.0355685393989678,0.0195839060425884,179
FBgn0031835,0.0115712866670407,0.0057963156355484,98
FBgn0034971,0.0197611432768874,0.0100851372432019,1339
FBgn0036310,0.01552376579347,0.0140969855014737,149
FBgn0036359,0.0932953138821808,0.041684996712689,112
FBgn0035415,,0.0293956849011794,360
FBgn0259712,0.0145247443441947,0.0082739463495982,9
FBgn0030995,0.0290712453370612,0.0153232410982969,92
FBgn0037358,0.0997986768046005,0.0311951774173721,1292
FBgn0037008,0.0193160151565691,0.0188727842582379,202
FBgn0030351,inf,0.128059194929001,399
FBgn0010620,0.0464759304548265,0.0198280663487493,1264
FBgn0036264,0.0479030071411066,0.0191523845550975,595
FBgn0032172,0.021449597659837,0.0136400834504537,557
FBgn0032111,0.139046967692801,0.0968412698412698,284
FBgn0262733,0.0188982266423558,0.0113062142553828,754
FBgn0083141,0.02026609348475,0.0129847632029626,33
FBgn0030759,0.0788709394337538,0.0386703019692191,258
FBgn0038929,0.037224848108775,0.0335683721040863,26
FBgn0034736,0.0153133316235003,0.0119287662913064,236
FBgn0011296,0.0724687291664356,0.0343485388238135,10964
FBgn0261554,0.0075407820967036,0.003326118922923,461
FBgn0032668,0.0254733938309106,0.019331786971463,11
FBgn0035756,0.0078632803031294,0.0046993227930255,50
FBgn0036004,0.00545142231477,0.0023486245782808,530
FBgn0032049,0.0496990290936688,0.0172530457452288,7457
FBgn0002633,0.0440444480972994,0.0410028215831787,830
FBgn0004430,0.1346928963893249,0.0676041408987837,3616
FBgn0036219,0.0155443110958558,0.010073039411269,5
FBgn0043577,0.0426482202358067,0.0528497965561677,2740
FBgn0034402,0.0241248601294276,0.0139622442094246,172
FBgn0013810,0.0022413663435427,0.0015455392387029,69
FBgn0036663,0.0052691068260044,0.0026140733308456,1055
FBgn0015831,0.0356050250270538,0.0287169436726238,187
FBgn0039916,0.0093283979980572,0.0061716004236783,18
FBgn0052259,,0.0731522177764098,103
FBgn0086355,0.040891368846534,0.0190139855323337,7488
FBgn0035575,0.016711220591615,0.0122525648533245,15
FBgn0062517,0.0292652152909731,0.0212010156950633,141
FBgn0036386,0.0098790221723287,0.0064386696199258,139
FBgn0032318,0.0547994885140087,0.1014728835978836,104
FBgn0022700,0.0248631327732536,0.0112136883794376,202
FBgn0029706,0.0103140057303344,0.0060618794889943,343
FBgn0035951,0.0260778423657709,0.0132362286305401,543
FBgn0038674,0.0421640371678974,0.0151855099953643,443
FBgn0054029,0.0736235119047619,0.0336507936507936,155
FBgn0040070,inf,0.0481875496637401,4346
FBgn0030946,0.0130640052694884,0.0099922880958478,711
FBgn0042111,0.029874720072258,0.0167609332442445,690
FBgn0033104,0.0675189393939394,0.0679732214893916,730
FBgn0036043,0.0084612401309434,0.0044706126756787,528
FBgn0011743,0.0236936189182474,0.0119619546673338,366
FBgn0050010,0.0275206103078934,0.0221723985890652,89
FBgn0085250,,0.0751360544217687,73
FBgn0038080,0.1277353281188508,0.0528125,889
FBgn0030316,0.0217273951185308,0.0133279522883103,234
FBgn0031653,0.0807899169283098,0.0230594222884954,35370
FBgn0037860,0.0415289405027212,0.0185973291614282,201
FBgn0023130,0.0458039427428905,0.0151205481801817,398
FBgn0037420,inf,0.1161008066421012,2376
FBgn0034636,0.030148477672322,0.015617771092005,180
FBgn0022985,0.0245537746897004,0.0156355322712953,904
FBgn0261261,0.0071540695144153,0.0041350477483487,341
FBgn0039202,0.0295962741724676,0.020798164374798,28
FBgn0028518,0.0190810363271161,0.011237916221878,108
FBgn0037240,0.0057906916416985,0.0036891360170785,1382
FBgn0032234,0.0195272476355645,0.0131215909744488,106
FBgn0034643,0.0198168127625736,0.006380988175156,741
FBgn0034352,0.0142603848738664,0.01054741036956,138
FBgn0037429,0.0349079656283612,0.0264651079275703,3232
FBgn0261361,0.0155968822425056,0.0082580575161523,0
FBgn0038681,0.0158024307332145,0.0108790138814451,1017
FBgn0010278,0.0195980079510738,0.0098169905451897,1058
FBgn0261806,0.0421509092463317,0.0366655328798185,43
FBgn0035902,0.0910224434185154,0.0261724620977867,185
FBgn0030528,0.0430976344192195,0.0239248414241729,236
FBgn0032454,0.0104072751764098,0.0061186311580378,1080
FBgn0031729,inf,0.051561137275423,32
FBgn0039257,0.0097122646546328,0.0018009972906153,506
FBgn0036786,,0.0751212121212121,92
FBgn0263741,0.0393775350263249,0.0189226338989156,449
FBgn0261628,0.0637409348522849,0.027408057179987,26
FBgn0031721,0.0297206739830177,0.0205012935782166,106
FBgn0051717,0.0974429057096881,0.0245764669504165,816
FBgn0029521,0.0212212640634363,0.0161970185959076,3
FBgn0260741,0.0148865963201084,0.0114201678272938,309
FBgn0031829,0.0192762189579736,0.0111768414338915,33
FBgn0265607,0.029034595678595,0.0164655314429787,36
FBgn0046113,0.0107781879303415,0.0053594506254829,152
FBgn0028853,0.0244817469752489,0.0178936475174865,6
FBgn0039667,0.0290266519647841,0.0208582304024805,684
FBgn0037050,0.0328425057176227,0.015971301439504,168
FBgn0035440,0.0275583126088664,0.0132858641748865,347
FBgn0035710,0.0143030819829098,0.0082580310537723,981
FBgn0034249,0.0107621636230646,0.0058265233630363,253
FBgn0040388,0.010121238386992,0.0055920829710113,263
FBgn0035370,0.0759340576097303,0.0298195530398182,4052
FBgn0039004,0.0073235349766407,0.0046671697759612,344
FBgn0029914,0.0246761978968361,0.0173364552036883,430
FBgn0032451,0.0347295932665747,0.0146173449995448,744
FBgn0053207,0.0211781520038812,0.008728832549017,221
FBgn0029514,0.0359815909391189,0.0217799542518314,182
FBgn0034137,0.017192944152017,0.010876603305442,201
FBgn0039189,0.0198261005658043,0.0097062913540367,346
FBgn0260452,0.2176872212383576,0.0318550907966492,117
FBgn0003978,0.0342580055126123,0.0138871057146843,663
FBgn0053503,0.0157915462691998,0.0123916938235282,104
FBgn0038799,0.0214960571252139,0.0129126026718309,374
FBgn0032211,0.0140834477392335,0.0135285660582918,18
FBgn0036624,0.0096251318673731,0.00700612594636,366
FBgn0040357,inf,0.0241382113526635,135
FBgn0027590,0.0573254340475174,0.0297577873064886,2595
FBgn0035543,0.0146480038733494,0.0093651537083952,28
FBgn0031877,0.0343458961837621,0.0134590386824555,230
FBgn0030054,0.012623902465461,0.0052461550977392,649
FBgn0053193,0.0227096102972575,0.0135743766570699,552
FBgn0038463,0.0160629350933996,0.0089107460389923,485
FBgn0064119,0.0185930290324183,0.0121695772847229,260
FBgn0032919,0.0177702195337006,0.0087694002014678,1641
FBgn0038462,0.0264488529169567,0.0204473268536982,386
FBgn0036160,0.0280800640713531,0.0132755839732138,291
FBgn0243486,0.0134422358217877,0.0081504837583436,180
FBgn0085447,0.0045069179328529,0.0026144993942976,121
FBgn0019985,0.0098699361066896,0.0051358696709706,18
FBgn0031485,0.0402148343650285,0.02532392695145,630
FBgn0044324,0.0148316671406958,0.0056436583404268,1060
FBgn0033429,0.0407333303691847,0.0693898570565237,216
FBgn0038251,0.0227941522874356,0.0120639295778345,585
FBgn0032006,0.0062704211033081,0.0035653764371108,496
FBgn0031493,0.0137619562053609,0.0069894677315477,975
FBgn0037512,0.0249072105862407,0.0135242485648259,136
FBgn0052196,0.0338573557675289,0.0244044969834805,112
FBgn0037174,0.0370908322414622,0.0200895561290567,194
FBgn0001233,0.0226280649239115,0.009770425630958,14423
FBgn0051989,0.006852527769411,0.0060432292004902,134
FBgn0016076,0.0176618818592832,0.0101170446600763,522
FBgn0039639,0.0710381467262305,0.0389398480307571,164
FBgn0035208,0.0470005660737084,0.0238743329499632,6886
FBgn0038437,0.0258558374634086,0.0307142857142857,396
FBgn0261953,0.0260005487703551,0.0126258417993037,104
FBgn0036654,0.0267990918796345,0.0199013614710176,102
FBgn0030645,0.0480348264562401,0.0350033869264638,241
FBgn0086378,0.051528895542782,0.0264862038254435,571
FBgn0261934,0.0032332673489146,0.0019955299805586,356
FBgn0011666,0.0197329808399939,0.0137613682219149,184
FBgn0264273,0.0121270498549278,0.0083042333972635,243
FBgn0030052,0.0157897437002963,0.0081623743806021,778
FBgn0013275,0.0202421543480785,0.007980316216027,21
FBgn0001230,0.0196997823572846,0.0080685205810531,1820
FBgn0037127,0.1337314648329127,0.0374681438380758,2166
FBgn0032401,0.0180537127345659,0.0143824375611758,69
FBgn0267792,0.0115629745475628,0.0072887198945796,378
FBgn0053544,0.038184604193008,0.0322682445759368,7
FBgn0031544,0.0191162792174272,0.0126294123590619,1461
FBgn0265625,0.0124179853994944,0.0090402411304286,124
FBgn0030687,0.0075406310392379,0.0043037046298498,213
FBgn0261830,0.0401494622524919,0.0641477072310405,86
FBgn0037648,0.0261761281666538,0.0156051375828609,513
FBgn0051388,0.0200818731140014,0.0254397815611972,152
FBgn0023509,0.0122588810139368,0.0062377240603824,580
FBgn0052850,inf,0.0291462585034013,163
FBgn0050375,0.0390813751130171,0.017289532918158,164
FBgn0260857,0.0827263758067329,0.0655500125976316,1104
FBgn0028412,0.0221693109933972,0.0180959093607314,370
FBgn0014343,0.0277450690348226,0.0098628019731255,291
FBgn0038089,0.0348811447272443,0.0206816475117634,52
FBgn0013749,0.0403365331317712,0.0211306572215663,1570
FBgn0028479,0.0159317015988232,0.0065327624894392,2011
FBgn0031130,0.0992946465010858,0.2649659863945578,211
FBgn0038683,0.0198309558473141,0.0130281438462854,800
FBgn0010425,0.0940176950281893,0.0322581903277943,11464
FBgn0052260,0.0240370930109315,0.0137996176947685,8
FBgn0031299,0.0246595020620793,0.0116235272706903,192
FBgn0027843,0.0258144021459714,0.0163568891663793,2341
FBgn0029503,0.0210686731431221,0.0198674517140378,393
FBgn0259184,0.1146163301322595,inf,276
FBgn0037467,0.012135584041689,0.0073870441253813,684
FBgn0003159,0.0098414988766186,0.004670229688593,418
FBgn0035959,0.0183577627782921,0.0160499624859513,551
FBgn0039504,0.0521476347583326,0.0319672257938673,129
FBgn0052537,0.0346195329574716,0.0207315891260718,304
FBgn0031516,0.0128198555319727,0.0081710083083951,352
FBgn0051785,0.0212709008345531,0.0178255191239615,10
FBgn0034184,0.0117574116126543,0.0058490316954662,592
FBgn0034626,0.0661306654204381,0.0365651043300844,453
FBgn0036372,0.0187756502360289,0.010322704669061,792
FBgn0022355,0.0183780154654947,0.0111438373387913,5117
FBgn0260644,0.107807006450021,0.0307660479251388,53
FBgn0026189,0.0093502972639344,0.0053977532881686,1044
FBgn0037090,0.0157861082390697,0.0078373990062969,130
FBgn0052718,0.0269826108990865,0.0219985969312029,85
FBgn0034528,0.0132054866192323,0.0085961474409518,280
FBgn0038014,0.0319184466866525,0.0167998933309578,41
FBgn0033523,0.0375141567187021,0.0438980172896256,558
FBgn0035647,0.0147420368130548,0.0092684230980566,11
FBgn0037396,0.0303250894760256,0.014112490653876,712
FBgn0261293,0.0295727569811818,0.033756499910346,0
FBgn0085431,0.0124959869134838,0.0086104766702074,27
FBgn0039768,0.0200225417336953,0.0077661885467798,296
FBgn0034982,0.0126975323256855,0.0085982838426416,494
FBgn0023519,0.0436514758788552,0.0710091303172373,1267
FBgn0032475,0.0092837727383842,0.0037105086558732,765
FBgn0053702,0.0330705263262343,0.0375742630385487,0
FBgn0052855,0.0206118198302019,0.0137292460411778,254
FBgn0034071,0.0105982069880734,0.0054338814077944,650
FBgn0037179,,0.143394128021579,2477
FBgn0033209,0.1346675409527141,0.0526703916574046,1285
FBgn0032913,0.0171371509145297,0.0132391657846152,339
FBgn0023477,0.0380414304523259,0.0206571585972296,5128
FBgn0041247,0.026393536532523,0.0158620106211157,0
FBgn0033915,0.0104781741173142,0.0062331285502965,613
FBgn0035952,0.04887632779926,0.0255099373441946,425
FBgn0030607,0.0269598014950698,0.0153511407790772,255
FBgn0262610,0.0369444141658472,0.0304416112270023,58
FBgn0038542,0.0192647510179999,0.0110772991384278,59
FBgn0039612,0.0121558380273883,0.008865202800276,309
FBgn0038593,0.0110224112164175,0.0079000931006393,243
FBgn0015799,0.0143152679875485,0.0089702774536352,734
FBgn0037356,0.0291261372715167,0.0109340672916025,596
FBgn0039161,inf,0.0266814658697285,1612
FBgn0038749,0.057718795851674,0.0528318575364029,269
FBgn0035427,0.038321854912764,0.0624349930973307,188
FBgn0034856,0.0264333874592459,0.0127777944878687,1146
FBgn0085424,0.0144758077753218,0.0066652271203392,226
FBgn0058045,0.0381364107389613,0.0395701058201058,1901
FBgn0030889,0.0092581270956062,0.0055140699944473,2
FBgn0035517,0.0660595138537508,0.0313299134153145,1045
FBgn0028422,0.0090784401037893,0.0060865322083845,98
FBgn0051233,0.0107479181721437,0.0059650785629071,2122
FBgn0266720,inf,0.0509746126237422,1019
FBgn0031322,0.0334596767694254,0.0173372854854638,881
FBgn0051343,0.0112223936320989,0.0061092718502371,2023
FBgn0039908,0.0081219312001319,0.0038433125045118,187
FBgn0264075,0.01760001859418,0.0088248120171785,1143
FBgn0035849,0.0208337465557145,0.0121877085492534,353
FBgn0262024,0.1147748004160341,,4
FBgn0037086,0.030731456109277,0.0200510832877937,628
FBgn0004569,0.0223726409403795,0.0125847470421722,273
FBgn0034467,0.0137235418945405,0.011413939857147,546
FBgn0011244,0.0195157819510449,0.0064910755465254,1310
FBgn0030103,0.0426951922196524,0.0249191919191919,98
FBgn0038380,0.0348437987697727,0.0258321886446886,9
FBgn0033529,0.0434020199514991,0.0446760951590497,1782
FBgn0035719,0.0391309280129536,0.0169547949719225,170
FBgn0030156,0.0480531548982894,0.0224398750733527,132
FBgn0050285,,0.1200235478806907,148
FBgn0011695,0.1581992869867117,0.0776746031746031,4816
FBgn0015038,0.0157760926403598,0.0109314551871897,39
FBgn0038576,0.0140045474520128,0.0106277413774344,353
FBgn0053140,0.0130487056139113,0.008044803344552,105
FBgn0260775,0.0352151857154084,0.0208949301290131,441
FBgn0037200,0.0263395237656643,0.0101624362891869,112
FBgn0043043,0.0280098484776388,0.0127259758396112,167
FBgn0031260,0.0859299997268508,0.026186770441644,3258
FBgn0003204,0.0237990126633399,0.0101960851862353,1521
FBgn0034073,0.0090032350383539,0.0056413221547982,251
FBgn0027866,0.0092467645746791,0.0043419555165775,712
FBgn0038918,0.0135011040346286,0.0098241940122606,68
FBgn0034599,0.0279469764091118,0.0158335916787139,450
FBgn0266050,inf,inf,0
FBgn0039379,0.060684758484242,0.0188537320780419,948
FBgn0034365,0.0274003646568866,0.0145867146988244,483
FBgn0036316,0.0201158162957795,0.012960139112548,1928
FBgn0023416,0.007411022664598,0.0047062243547115,102
FBgn0031142,0.0137535245517305,0.0151119482698543,145
FBgn0260397,0.011000450133216,0.0057766625089164,322
FBgn0033158,inf,0.0354444271407637,1184
FBgn0038788,0.0299763114334411,0.0141464751588321,275
FBgn0032284,,,1720
FBgn0035137,0.0095088748281838,0.0051776887537604,261
FBgn0020643,0.2890663580246914,0.0387858173572459,46
FBgn0261507,0.0614427875979061,0.0355753968253968,11
FBgn0259794,0.0316924765829387,0.0177013549906669,928
FBgn0032733,0.0159181669624347,0.0106368471420636,49
FBgn0029733,0.0214732805996933,0.0121077731646997,336
FBgn0000299,0.0087024984903718,0.0036883195870376,6881
FBgn0043900,0.030475815810489,0.0174597639747437,551
FBgn0000565,0.03256654661041,0.0300122162487161,1258
FBgn0051204,0.0193607002174045,0.0108557632406556,312
FBgn0067102,0.032714606341628,0.0151232878297725,405
FBgn0031266,0.0083240542626564,0.0041476591046225,776
FBgn0052485,0.0496699558519475,0.0438614933914897,356
FBgn0032068,0.0092889308115478,0.0057682555517357,1041
FBgn0050147,0.0121793509428148,0.0078227830028715,494
FBgn0023549,0.0223257435298365,0.0105193525723403,867
FBgn0038853,0.0083830393824061,0.0043737222868347,463
FBgn0038423,0.033173748131819,0.0285989232950798,214
FBgn0004901,0.0211734355773669,0.0102668721995199,817
FBgn0040963,,0.2311520180064136,991
FBgn0265193,0.0248575923721965,0.0134435463794036,308
FBgn0051225,0.0155630214128034,0.0123082495064153,0
FBgn0030890,0.0156811124501383,0.0108283512149274,452
FBgn0035896,0.0417031064319667,0.0361200314836678,487
FBgn0052278,inf,0.0593571428571428,1036
FBgn0033194,0.0027756285291204,0.0016797995522667,534
FBgn0024277,0.0043484280160857,0.0028340984857584,528
FBgn0085329,inf,0.0300396825396825,57
FBgn0037184,0.0268301586315373,0.0144922387507193,239
FBgn0031285,0.0408643239481963,0.0170800665546119,2851
FBgn0035948,0.0209765144791776,0.014247038145304,141
FBgn0035083,0.0814378916699268,0.0380048474853669,2603
FBgn0028408,0.0287091391812508,0.0094224768301855,449
FBgn0000541,0.0038235972172822,0.00216155141416,690
FBgn0052240,0.0461886702760381,0.1453559922982999,489
FBgn0038028,0.039301207322405,0.0197916976223854,2464
FBgn0039538,0.0747424882000311,0.037828231292517,277
FBgn0031545,0.0241888711275857,0.0111770700725963,2337
FBgn0029993,0.0141018628103336,0.0087983759052656,117
FBgn0085346,0.104640376984127,0.029793388429752,813
FBgn0260648,0.0449015980659467,0.0211873194008165,451
FBgn0032304,0.0283797135861017,0.0128220926798584,550
FBgn0032895,0.1045411121243224,0.0448398147775437,212
FBgn0053513,0.0133601566590587,0.0070971983621679,68
FBgn0034379,0.0158542075605338,0.0110010632561453,156
FBgn0250824,0.090574752628324,0.0418849206349206,207
FBgn0031453,,0.0650740153463011,3787
FBgn0013953,0.017023912327769,0.0093744193106045,557
FBgn0260742,0.0215049033065212,0.0079318655317841,599
FBgn0262594,0.0273940173562243,0.0211805310724978,3
FBgn0010315,0.0180101284277615,0.013846370840601,610
FBgn0030799,0.0253165596056607,0.015656302465157,124
FBgn0037926,0.0067985074933233,0.004254553416301,393
FBgn0036518,0.011581962980088,0.0063818555455385,555
FBgn0038755,0.0234473971823012,0.0165973823288197,359
FBgn0066292,0.0878090061924977,0.0182940516273849,86
FBgn0031985,0.0065775251318458,0.0036289977538097,513
FBgn0052277,0.0401580900275955,0.0177719461431453,42
FBgn0037578,0.0183527964152163,0.0098500274630674,152
FBgn0052383,0.0554295322520469,0.0205895496346686,25
FBgn0029980,0.0470586660871176,0.020743872293997,471
FBgn0043539,inf,0.0616666666666666,80
FBgn0013755,0.048740491988041,0.0243294765199527,203
FBgn0004419,0.0183282387966265,0.0102847974810737,4887
FBgn0035982,0.044803600469443,0.0329144391961577,1231
FBgn0033740,0.0113079334694709,0.012178065038594,215
FBgn0029531,0.0875582647728398,0.0152054783748033,417
FBgn0000359,0.0435312255991007,0.0297869981164148,8206
FBgn0037672,inf,0.0212416103155363,220
FBgn0020389,0.0168310286533453,0.0089131334403242,803
FBgn0036451,0.0049123950380906,0.0032972119186527,534
FBgn0011832,0.0460724521289997,0.0186149988012873,72
FBgn0027582,0.0076210538125542,0.0042570808340527,1043
FBgn0027556,0.0222490216833042,0.0133990650794741,1269
FBgn0039463,0.0201675478699555,0.0154029756673266,148
FBgn0259876,0.0071130464733458,0.0049478096565281,640
FBgn0039411,0.011871116057242,0.0067237366541923,39
FBgn0086130,0.0193056593208119,0.0092630360754843,312
FBgn0051997,0.1103244589520813,0.0334452315361406,1696
FBgn0035462,0.0129965264981209,0.0123938618788533,170
FBgn0035985,0.0319712133317317,0.0262091512527876,1815
FBgn0033668,0.0136369556597016,0.0058996533519466,399
FBgn0035034,0.0346603532972925,0.0258217068386259,302
FBgn0038590,0.032211574457397,0.0118532851241455,190
FBgn0036570,0.0152685431365561,0.0096975449953707,254
FBgn0030668,0.0279781019262725,0.0160510700702074,1037
FBgn0260446,0.0108659470147709,0.0067524214534747,58
FBgn0261697,0.0160956317779654,0.0087137371239128,66
FBgn0032240,inf,0.0308610812746151,612
FBgn0033041,0.0200396980722621,0.0140192323121179,0
FBgn0034143,0.0179866236803946,0.0121394083454333,609
FBgn0265626,0.0127692880975338,0.0077654682233324,405
FBgn0030588,0.0151441523131332,0.0110036877579673,459
FBgn0034291,0.2140078903974444,0.0182292366437469,1692
FBgn0028931,0.0167334935330473,0.0098506583444697,68
FBgn0015805,0.0191094411652209,0.0099925431324437,3135
FBgn0266170,inf,0.0334431654204381,362
FBgn0028837,0.0343512537237228,0.0168323792670153,1292
FBgn0262486,0.0492617845841123,0.0549393283484192,91
FBgn0261938,0.0067837525127623,0.0046226553763375,338
FBgn0264077,0.0160675819620282,0.0115011566981349,47
FBgn0039454,0.0823373330813806,0.0445252763109906,42
FBgn0011555,0.057555181850883,0.0147038626672645,1547
FBgn0003687,0.0300028478746497,0.0182164631125697,458
FBgn0032078,0.0254749280492485,0.0145748811054625,580
FBgn0262001,0.0444798495430936,0.0447139437042034,1023
FBgn0028668,inf,0.0288013701747717,6
FBgn0036340,0.0205749965445549,0.0096081873756107,971
FBgn0033285,0.037812258315401,0.0480512713196695,1508
FBgn0263832,0.0195263994591044,0.0099686517889527,1208
FBgn0265178,0.028781702021668,0.0145527540475677,3761
FBgn0032846,0.0207110505269998,0.0085213473719946,244
FBgn0000317,0.0040097320148157,0.0028951099566521,430
FBgn0030406,0.0222677097794425,0.015714965222722,534
FBgn0029648,0.0312523853400462,0.020911026303461,365
FBgn0000489,0.0169576030730209,0.0076081923924636,624
FBgn0004101,0.0330342958594312,0.0126895495459736,155
FBgn0051475,0.0214315790332909,0.016152793934462,199
FBgn0037988,0.0185326605124639,0.0119791813981514,476
FBgn0046878,0.0293512353861717,0.0270096448464954,509
FBgn0263076,0.0142312813770072,0.0066487239432918,9
FBgn0051105,0.0145615015989846,0.0123780492701609,65
FBgn0034380,0.0116552234261192,0.0074025766462228,314
FBgn0034617,0.0184873606729533,0.0100379337305865,298
FBgn0033850,0.0407483458657176,0.0186872466849279,20
FBgn0051659,0.0378714626253545,0.0204271625810087,215
FBgn0039461,inf,0.125469058759102,519
FBgn0052188,,0.0475167356797791,112
FBgn0036595,inf,0.0709347798977428,571
FBgn0005636,0.0280579603808756,0.0103017524419853,225
FBgn0000463,0.0147613047194242,0.0064180427988071,681
FBgn0030360,0.0256581057338791,0.0152716951754767,618
FBgn0031970,0.0190221053383634,0.0128066625383099,198
FBgn0030536,0.0320361274788881,0.0236141951091966,342
FBgn0036232,0.0740465189332943,0.0162929001413849,700
FBgn0085328,0.0358859677409878,0.0310302702348156,25
FBgn0036362,0.0413850911148807,0.0165682975033624,2977
FBgn0061435,0.052174847058505,0.0226270993963301,396
FBgn0015904,0.017234016835813,0.0087485357872752,191
FBgn0004143,0.0663781316454013,0.0247050856791116,72
FBgn0025633,0.0129498524754564,0.0056221393880637,666
FBgn0003862,0.0028303540252177,0.0015359976022644,259
FBgn0030306,0.0707928454285161,0.0472443165300308,2370
FBgn0038102,0.0211636130919756,0.0259436070239394,116
FBgn0041184,0.0248936440472982,0.0097101944523861,628
FBgn0038662,0.117203798185941,0.050810157790927,2189
FBgn0004427,0.1471843112244898,0.0728797313797313,3
FBgn0004378,0.0105523946380117,0.0057449261124168,567
FBgn0025632,0.0203921605837407,0.0124709065563271,115
FBgn0039341,0.0201402408117836,0.0103938958174759,21
FBgn0033296,0.0162298048331746,0.0067265386210752,328
FBgn0031195,0.0180732074061441,0.0092478227299113,374
FBgn0032377,0.0211845204808083,0.0128645247262972,101
FBgn0036687,0.0289146040662406,0.0117340112385628,652
FBgn0262821,inf,0.0317452166051605,16
FBgn0035388,0.0154359797799838,0.0090888495034977,917
FBgn0022942,0.0129129808230997,0.0108395773843578,947
FBgn0001179,0.0112517195441749,0.0074709748789367,384
FBgn0033584,0.0161090870611906,0.0091884526832916,317
FBgn0051206,0.068737815784454,0.0331340702947845,292
FBgn0050161,0.0261597237656818,0.017457067794438,66
FBgn0264975,0.0076549774231598,0.004776867538456,1114
FBgn0033842,0.0259581433078134,0.0131885962418527,566
FBgn0004227,0.014548780258811,0.0082395963852221,512
FBgn0040607,0.1306496083281797,0.2830680272108843,1276
FBgn0032364,0.0146535814729556,0.0079164554251517,121
FBgn0023090,0.0070281205243194,0.0041044970396309,65
FBgn0026148,0.0198900721510507,0.0147097728946796,177
FBgn0266449,0.0536581554299188,0.0224774512532602,2012
FBgn0032077,0.0357856789925242,0.0182827257165492,237
FBgn0039291,0.0327105300746765,0.0310676783533926,324
FBgn0035960,0.0248522471665093,0.0264057879159593,144
FBgn0000119,0.0071602595705517,0.0032483007212305,492
FBgn0038304,0.013099094051813,0.0081142448207571,455
FBgn0035112,0.2255632716049382,0.026345238095238,116
FBgn0266696,0.0028575517915576,0.0014158333221744,628
FBgn0029659,,0.0250252164831718,507
FBgn0003353,0.0103984725712827,0.0066175724455876,114
FBgn0050160,0.0590005838768014,0.0307935867943888,2
FBgn0003117,0.0255055235297358,0.0119366122779432,182
FBgn0262100,0.0258699181586244,0.0177577461651282,247
FBgn0263602,0.0299692529270648,0.0135207644076111,306
FBgn0027074,0.0179296361362652,0.0117015715355879,23
FBgn0000404,0.0171989227040722,0.0100185177149986,3578
FBgn0265464,0.0248266865630269,0.017419004701342,285
FBgn0026080,0.0182267543762882,0.0113472554846179,511
FBgn0031384,0.0121658684255303,0.0066211696650602,213
FBgn0036606,,,3908
FBgn0000044,0.0470522466725654,0.0216714352470234,118053
FBgn0261064,0.0184940079222564,0.0124214400475637,306
FBgn0034008,0.0231501879812935,0.0160850432745871,159
FBgn0030941,0.0510580671507493,0.0214606719378235,550
FBgn0035955,0.0363889108295769,0.0172022515583797,258
FBgn0085350,0.1107242063492063,0.1204701561065197,8
FBgn0001108,0.0107910576970305,0.0052962853376061,582
FBgn0034009,0.0091256897925786,0.0045941668231938,402
FBgn0028979,0.0138304351313011,0.0062923921073299,105
FBgn0014019,0.0353872387510482,0.0215679254499094,229
FBgn0035644,0.0177795132220166,0.0107624663815577,213
FBgn0010357,0.0994850498772309,0.0352973730637436,4299
FBgn0025186,0.0213175507333739,0.015267283444484,735
FBgn0051697,0.0427850445973078,0.0401422902494331,319
FBgn0035677,0.0191473720484991,0.0121110971248488,92
FBgn0037633,0.012707584085825,0.012185194907038,294
FBgn0024238,0.0200144059007869,0.011662162542225,1108
FBgn0033130,0.0428616626030419,0.0218301746100789,525
FBgn0085352,0.0448859520660115,inf,14
FBgn0030007,0.022193558700272,0.0116397027265525,1051
